id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,category_name
6r0Y7BP8NlfVNrss5bByJJ,Perfect State Of Mind,0.988,0.208,155774,0.0222,0.932,5.0,0.103,-32.593,0.0,0.0376,67.712,4.0,0.0667,53,relax
4ujOEBxinLxnnpGC0XAmQ6,lluvia en primavera,0.125,0.129,148607,0.994,0.99,3.0,0.945,-22.038,0.0,0.0463,86.029,4.0,1e-05,70,relax
7CSmXJNeArnwDfUmtP4Gve,8 AM,0.301,0.678,147603,0.44,1.78e-06,11.0,0.113,-7.57,0.0,0.281,94.033,4.0,0.314,77,active
2sOPuotMtP3A5zgrfmGQBh,Move Fast (feat. Cypress Moreno & Low The Great),0.0658,0.524,160156,0.629,0.0,10.0,0.19,-7.073,0.0,0.319,204.153,3.0,0.492,39,active
3CkbfNMYISwMGg2guJtTe4,"Concerto en ré mineur, BWV 974: II. Adagio",0.992,0.354,253413,0.0322,0.955,2.0,0.104,-27.492,0.0,0.0435,67.872,4.0,0.0638,60,relax
4vy1RotKCE0qpxw3GZyLXS,drivers license (arr. string quartet) - Inspired by ‘Bridgerton’,0.947,0.18,242003,0.221,0.709,10.0,0.105,-11.331,1.0,0.0468,81.641,4.0,0.227,53,relax
70LcF31zb1H0PyJoS1Sx1r,Creep,0.0097,0.515,238640,0.43,0.000133,7.0,0.129,-9.935,1.0,0.0372,91.844,4.0,0.104,90,relax
2UdCQIDwFvGhslUYZH5tRR,Smack Yo',0.00321,0.884,245669,0.745,0.357,7.0,0.0921,-7.892,1.0,0.135,126.992,4.0,0.735,65,active
2EfVVbD8LEwHr817RGr3WZ,Güzelliğine,0.152,0.7,199338,0.906,0.000239,1.0,0.127,-2.823,0.0,0.0733,119.972,4.0,0.338,58,active
7Lr2svEwRL2D0FyFeUkTsu,Through The Storm And Rain,0.0274,0.131,207410,0.995,0.964,6.0,0.543,-18.086,0.0,0.0658,81.942,4.0,1e-05,62,relax
0qJBk7XNvoIxgknQTgcppH,Never Be The Same - Kaspar Remix,0.00446,0.687,365373,0.83,0.853,6.0,0.244,-5.812,1.0,0.0526,133.982,4.0,0.183,49,active
0mpkpO26XkXjT5t3vyl8PA,5th Avenue,0.482,0.791,184888,0.387,0.000109,0.0,0.251,-9.6,1.0,0.159,117.05,4.0,0.528,65,active
0porleM25n0O0ZZTPPXQFY,Inner Room,0.966,0.143,130000,0.0177,0.686,1.0,0.105,-33.8,1.0,0.0537,86.543,4.0,0.198,55,relax
0pFhkpSkisE4apXySyzyUw,Gül Yüzlü Sultanım,0.902,0.554,346624,0.145,0.0244,9.0,0.26,-17.287,1.0,0.107,108.095,4.0,0.134,14,relax
2ZS0wDcdfrJPC86u5aJGo9,Seventeen,0.000895,0.577,245266,0.676,2.29e-06,8.0,0.0625,-11.931,1.0,0.0295,95.98,4.0,0.676,61,relax
4QAKfScH8kLJTbJqhb2jp2,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Radio Edit,0.000165,0.645,229573,0.779,0.214,9.0,0.0941,-10.529,0.0,0.0315,120.007,4.0,0.453,60,active
1GVUqebQqD0nLFCYC7VX6a,Little Birdie's Tune,0.983,0.414,166043,0.0473,0.943,0.0,0.111,-22.09,1.0,0.0954,146.971,3.0,0.246,58,relax
5iVgHr0hrCFOvem4Yc75Gc,Finding The Heavens,0.995,0.297,167063,0.00325,0.935,4.0,0.118,-34.72,1.0,0.0608,74.392,4.0,0.121,59,relax
0a4MMyCrzT0En247IhqZbD,Hype Boy,0.268,0.593,179026,0.935,0.0,4.0,0.286,-3.43,0.0,0.225,99.976,4.0,0.783,87,active
2cfhKy4quU1admjKsyLJYg,"5,4,3,2,1",0.174,0.499,169146,0.447,0.851,9.0,0.15,-11.835,0.0,0.274,100.284,3.0,0.371,8,relax
54MNMJ6voXlLgHPT0GEJpu,"Liebeslied (Widmung), S. 566",0.991,0.165,218346,0.0368,0.899,8.0,0.107,-23.149,1.0,0.0468,73.212,3.0,0.0388,24,relax
3KZVWVH4epY2JGaqRs8bqg,Backwater,0.13,0.495,220533,0.84,0.00151,9.0,0.185,-6.613,1.0,0.0446,111.82,4.0,0.478,60,relax
5zNW5ARjYhJQJz1AChP33n,Thot Shit,0.0133,0.95,184634,0.693,0.0,9.0,0.173,-3.424,1.0,0.0898,130.02,4.0,0.891,71,active
2KBObs1h1NpOukx2FLGQHN,facia,0.237,0.564,145212,0.551,0.0,7.0,0.463,-10.314,1.0,0.0593,82.047,3.0,0.515,61,active
15FpWSLWVZ1SsmNtGe4Mbg,Tear Me Up,0.197,0.763,156874,0.457,0.00104,10.0,0.503,-9.787,1.0,0.0689,137.919,4.0,0.527,5,active
5Wawc2UZ2scEbF8sm8t5uq,"Concerto No. 4 in E-Flat Major, K.495: III. Rondo. Allegro Vivace",0.993,0.417,238264,0.126,0.899,10.0,0.109,-21.573,1.0,0.0474,121.678,4.0,0.517,40,relax
1ED1SD4TRK5NprtJ837Eaa,War,0.00186,0.574,174283,0.818,0.0,3.0,0.675,-5.452,0.0,0.0813,99.942,4.0,0.644,60,active
6QylIoQHgQGE4YE7tYlkAt,I Want It That Way,0.936,0.276,207755,0.339,0.853,6.0,0.116,-9.462,0.0,0.0285,103.565,4.0,0.213,44,relax
1yTD2sqFUnRvD1Z1WwrAjL,Mirando El Fuego,0.78,0.654,341500,0.569,0.149,2.0,0.248,-11.115,0.0,0.0323,97.018,4.0,0.318,53,relax
4BNobzfaqRaiVhJCEVBBR1,Pretty Birds,0.824,0.401,142000,0.452,0.949,10.0,0.149,-30.134,1.0,0.694,90.091,4.0,0.0393,48,relax
4T0BMGKEt5MeIdrhfD8TWm,Unfeeling,0.038,0.621,173500,0.368,0.942,2.0,0.095,-9.698,1.0,0.0525,192.012,4.0,0.128,35,relax
2BfvdgdBqLtwAzvgtZq9hb,Don't Go Far,0.902,0.622,219013,0.312,0.401,4.0,0.109,-16.105,1.0,0.0315,80.514,3.0,0.228,49,relax
0cGExArMSYGaEE41Gu9WAO,Tawada - Saint Evo Remix,0.0371,0.773,435121,0.801,0.868,7.0,0.0543,-6.52,1.0,0.0645,123.002,4.0,0.403,45,active
3NlKaBvnrdwMuYdsYgKAet,Canola Morning,0.976,0.36,164000,0.0675,0.257,5.0,0.46,-24.703,1.0,0.0344,53.041,4.0,0.286,50,relax
7H0ya83CMmgFcOhw0UB6ow,Space Song,0.229,0.508,320466,0.792,0.124,0.0,0.145,-7.311,0.0,0.0297,147.067,4.0,0.601,83,relax
2GLPAM5vr3dyAJMKEO5R8a,Acertijos,0.988,0.362,156938,0.0286,0.913,9.0,0.0928,-31.386,0.0,0.0378,64.919,3.0,0.219,48,active
3d7ANjpM6qpxLdp2v1BFkI,Drifting,0.91,0.127,179250,0.0406,0.908,11.0,0.11,-32.035,1.0,0.0421,57.682,4.0,0.0552,42,active
4W1dEYQlTmRXabO9xhLGZi,go - Lower & Slower,0.9,0.514,224000,0.313,0.0,2.0,0.119,-10.306,0.0,0.0558,112.544,5.0,0.564,58,relax
5LKzqs734Xs528hqK8bGS1,You Can't Save Me,0.0628,0.622,174946,0.584,0.000152,0.0,0.119,-7.891,1.0,0.122,158.276,4.0,0.545,63,active
3vTehy2tTrXyEeOieYFEAd,Applause,0.000349,0.601,164826,0.873,2.28e-05,0.0,0.339,-4.211,1.0,0.0595,109.981,4.0,0.238,44,active
6a2LtHG5EH3GSjkkFVFFNK,Raconteur,0.988,0.417,107717,0.00489,0.937,1.0,0.0911,-31.073,1.0,0.0419,71.084,4.0,0.286,62,relax
0btvQEwU9bSFR8CB4rDrLE,I Saw A Maiden: I saw a maiden (arr. E. Pettman),0.995,0.24,177000,0.0394,0.292,5.0,0.0965,-32.821,1.0,0.0438,82.297,3.0,0.251,14,relax
1Tijwgp5gSwdWWAeWkzzmV,Aurora,0.968,0.17,178000,0.00318,0.946,5.0,0.0832,-42.568,1.0,0.04,70.705,4.0,0.245,65,relax
2SBkwSedtTogejeZhh61IC,Latent Dream,0.995,0.335,232174,0.0615,0.927,4.0,0.109,-30.169,1.0,0.0435,96.309,4.0,0.0352,54,relax
0wHFktze2PHC5jDt3B17DC,First Class,0.111,0.902,173947,0.582,3.18e-06,5.0,0.111,-5.902,0.0,0.109,107.005,4.0,0.332,84,active
71kN8wL4AFqpMsmk9jb33D,Elevated Heartbreak,0.0587,0.371,203596,0.261,0.0,6.0,0.111,-9.702,1.0,0.029,157.874,3.0,0.28,64,active
7qOERAzik4dEeYKJH2ZsgW,Entre Gotas,0.309,0.151,138466,0.748,0.956,1.0,0.135,-24.113,1.0,0.0623,79.646,4.0,0.0271,63,relax
5jx8tCxiO0uIbo2uNia23K,The One That Got Away - Acoustic,0.697,0.714,259040,0.434,0.0,4.0,0.0919,-11.542,1.0,0.0396,123.942,4.0,0.352,69,active
6W9qtw3ddhkYznaOxB50p8,The Feeling,0.404,0.615,153449,0.744,0.0,7.0,0.0906,-7.706,1.0,0.163,131.837,4.0,0.357,78,active
174aZteQew30wcq8sPzlW6,Rio Grande,0.25,0.445,230986,0.605,0.76,11.0,0.321,-7.509,0.0,0.0304,162.588,4.0,0.692,48,relax
35VIYtvrvDsaAv7HNW62C0,Quan je voy le duç,0.971,0.461,138906,0.0316,0.0198,4.0,0.0931,-23.818,0.0,0.0435,113.551,4.0,0.841,25,relax
6IbhTMK8tI8meMOFdEVPkO,Miracle Dreaming,0.996,0.704,98352,0.0245,0.88,2.0,0.118,-21.802,1.0,0.0752,59.88,4.0,0.733,62,relax
7s6Qiw4ArIssZ9QP5mxPRk,I'm Geekin - Slowed Down,0.3,0.841,114690,0.401,0.0,1.0,0.116,-7.073,1.0,0.152,100.356,4.0,0.379,73,active
7DH8t17K9V6kEZKi6NgGcV,Gentle Grace,0.995,0.341,131677,0.0319,0.912,10.0,0.108,-29.22,1.0,0.0498,116.29,3.0,0.18,42,active
6G0ldVNlhQf82Rf3pWjAyQ,Pegasus,0.0417,0.583,180533,0.884,0.0398,5.0,0.296,-7.19,0.0,0.0396,125.042,4.0,0.396,71,active
5TRzmeTTbtVrsblB0HTZn7,Tôt le matin,0.995,0.495,130889,0.084,0.968,1.0,0.102,-24.684,1.0,0.0735,69.216,4.0,0.453,65,active
2V1aDmJ0YBUGipLpHLzQvB,Heavenly Dreams,0.98,0.521,108770,0.14,0.963,5.0,0.104,-20.08,1.0,0.272,116.185,3.0,0.548,56,relax
1VhD0FPDYqFhqRJVguVAJe,Something Stronger,0.045,0.686,127530,0.828,0.00311,7.0,0.0909,-6.116,0.0,0.0341,124.025,4.0,0.211,71,active
5Q4MxA344M8VyFieIC4YTk,365 (Thr33 6ix 5ive),0.00629,0.788,151283,0.96,0.00673,7.0,0.0878,-4.684,1.0,0.0499,123.99,4.0,0.8,61,active
0BhIgI651Gac6Ko4nosZ5F,Kağıttan Kaptanlar,0.549,0.633,243257,0.536,0.0,10.0,0.133,-6.761,0.0,0.0555,77.012,4.0,0.699,40,relax
4EuaDcxHmHKS6gZ5iuGba0,Joy Of My Life,0.223,0.63,274520,0.485,0.0535,3.0,0.103,-8.955,1.0,0.0299,149.23,4.0,0.398,74,relax
5AE2Q5ecdUUPxjNbIknTNW,Huzurlu,0.96,0.151,183000,0.0285,0.916,11.0,0.12,-30.539,0.0,0.038,73.187,4.0,0.0871,59,active
1ohLQfIwj9NUN7e5UKeDl9,Head & Heart (feat. MNEK) - Tiësto Remix,0.0689,0.693,124778,0.866,0.0,5.0,0.145,-4.964,0.0,0.0498,126.002,4.0,0.663,68,active
0hAoRx9cc7pcsqfE2BpF9Y,Renegade - (Slowed + Reverb),0.457,0.5,279250,0.429,0.408,5.0,0.364,-12.754,0.0,0.0396,82.496,4.0,0.0817,66,relax
0srmEDFh7aUhXGrik3dLQE,It Could Happen To You,0.993,0.513,419066,0.0612,0.797,5.0,0.11,-20.277,1.0,0.0434,119.533,4.0,0.24,15,relax
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),0.119,0.4,186106,0.795,0.0,10.0,0.159,-3.731,0.0,0.461,190.097,4.0,0.702,82,relax
00x8ogYPKcIAAtDzC414DR,"Barcarolle in F-Sharp Major, Op. 60",0.989,0.223,490920,0.0534,0.925,1.0,0.0841,-23.884,1.0,0.04,64.855,4.0,0.063,52,relax
7MhZHbrf3xvUdUBO0NCWYJ,Perfect Rain,0.000101,0.164,121115,0.398,0.926,0.0,0.748,-25.963,0.0,0.0802,89.485,4.0,0.0564,61,relax
214lyAHfILumuPyqrxZldN,"12 Songs, Op. 21 - Arr. by Michael Rot: VII. Zdes′ khorosho",0.987,0.167,144000,0.0658,0.483,9.0,0.0725,-22.647,1.0,0.0409,79.315,3.0,0.0365,7,relax
5q3d5I3rMvfKAuyDvmBwwe,Frühlingsbach,0.989,0.348,171084,0.238,0.899,3.0,0.108,-21.222,1.0,0.0436,127.367,4.0,0.247,49,active
5qmNiJvNSCvXKRUlPJofZS,Tomorrow Is Closed,0.000785,0.334,238442,0.835,0.00396,1.0,0.155,-4.695,0.0,0.0785,182.118,4.0,0.413,0,active
7JFlVFtzAQQKXcgYRRhoKA,ralli,0.142,0.651,139732,0.659,0.000409,2.0,0.165,-8.456,1.0,0.114,139.913,4.0,0.587,66,active
6G7r3yTCXVl1lXmFSkzEYB,Pon De Replay,0.123,0.529,257943,0.717,0.000692,6.0,0.0363,-7.049,0.0,0.24,103.993,4.0,0.481,67,active
5TKvSoHEXaCyk2GKM6pC3J,"Mercure, Scene 1: La nuit",0.932,0.143,73826,0.00194,0.0318,0.0,0.0694,-35.355,1.0,0.045,139.288,3.0,0.0495,58,relax
2KDxOFB8pVo6AdyOqAAK0d,Hamn,0.975,0.2,167620,0.00522,0.924,0.0,0.107,-30.958,1.0,0.0484,76.065,4.0,0.0307,63,relax
75BDGJuV727Qx2qkSqx5Fy,E S C O B a R,0.0778,0.754,185143,0.876,0.23,11.0,0.136,-7.687,1.0,0.129,105.031,4.0,0.233,47,active
2DjfjCE8rJU7FLg5pg06hY,LET'S RIDE! - Drift Phonk,0.0328,0.802,137142,0.983,0.362,7.0,0.0978,-2.266,1.0,0.0629,139.993,4.0,0.358,66,active
1UV019623AbYfbqjiBMrCP,Cruisin In LA,0.233,0.828,162500,0.735,1.06e-06,10.0,0.129,-7.407,0.0,0.23,96.044,4.0,0.56,44,active
1C4c6ojhV5NJDIS8KpDNNo,Sweet Nothings (feat. Minke),0.26,0.699,228845,0.609,0.338,1.0,0.11,-11.505,0.0,0.0663,120.025,4.0,0.121,59,relax
0BWBqb5XxraObLopqskk6D,Feels Right,0.162,0.811,199006,0.452,0.00305,7.0,0.12,-8.676,1.0,0.115,121.058,4.0,0.556,68,relax
2bZIDMpzVooosmPHn0tHnd,STEREOTYPE,0.313,0.605,191695,0.805,0.0,6.0,0.659,-3.212,1.0,0.0641,148.298,4.0,0.738,70,active
6YtUe8dzZ357QD4t56nG00,Sweet Caroline,0.00596,0.302,210853,0.8,5.16e-05,11.0,0.142,-4.032,1.0,0.0376,149.939,4.0,0.328,63,active
5lSOVaPDk7x9Ey6c9DqGZx,Sweet Harmony,0.0144,0.573,301466,0.837,0.0889,10.0,0.0544,-8.352,0.0,0.0337,101.59,4.0,0.796,66,active
0Pu71wxadDlB8fJXfjIjeJ,Shoop,0.0915,0.939,248573,0.675,0.0,0.0,0.0565,-7.232,1.0,0.211,96.918,4.0,0.795,74,active
5WDpIFiww5AWqIMGG7Uz4O,Ready (feat. Da Professor),0.0792,0.91,194404,0.879,0.135,7.0,0.561,-4.909,1.0,0.149,125.997,4.0,0.608,48,active
4tJa4Vbru9vnEj1IV9aaX1,Ne Ay Geceden,0.46,0.602,199111,0.392,0.0,1.0,0.111,-11.444,0.0,0.0331,135.033,4.0,0.451,65,relax
3MJkEsmJfxO7JiOJjlEm8Z,Distances,0.995,0.483,226868,0.0315,0.929,0.0,0.0857,-25.799,1.0,0.0343,147.287,3.0,0.149,47,active
47gyCjT6cCFFm3eSUoL2nt,Saman Sarısı,0.588,0.498,153000,0.528,1.32e-05,2.0,0.349,-11.757,0.0,0.0479,164.034,4.0,0.4,64,active
0i5gM0hOadRiMLOn7V0fUF,charlie!,0.122,0.591,156387,0.685,1.65e-06,8.0,0.689,-8.755,0.0,0.0334,120.043,4.0,0.44,43,active
4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,0.0645,0.95,170977,0.891,1.77e-05,2.0,0.309,-2.653,1.0,0.241,133.01,4.0,0.912,81,active
73p40DaAebttScQi46SEow,"Antiche Danze Ed Arie Per Liuto (Ancient Airs And Dances), P. 114: IV. Italiana",0.996,0.299,167800,0.0182,0.904,11.0,0.0681,-35.321,0.0,0.0579,196.847,4.0,0.338,55,relax
1HFfpfJluyKhumBynSEggS,Zamanım Yok,0.06,0.799,163961,0.779,0.0,2.0,0.138,-8.655,1.0,0.13,129.985,4.0,0.903,25,relax
2ZAapZsJu2AMQfCT7qLnjr,Armağan,0.109,0.535,255333,0.747,0.0,3.0,0.0797,-7.172,0.0,0.0487,159.922,4.0,0.653,48,active
3rkJH9BaiCWpRY718WTkBP,Falaise,0.434,0.356,234320,0.401,0.789,11.0,0.176,-14.475,0.0,0.0467,142.945,5.0,0.0397,51,active
4Z0o3Ye8znaAPUyfVmLSE5,Paisible,0.979,0.193,159196,0.131,0.91,3.0,0.106,-25.534,1.0,0.0444,76.125,3.0,0.0379,58,active
3Ku3y0iw83wxD5z3OvjlZb,Ama Geçecek,0.686,0.552,261985,0.482,0.0,8.0,0.115,-6.362,0.0,0.0826,138.009,4.0,0.399,59,relax
6bEMfZ4kYoz7HjM2odlpBz,Lose My Mind,0.0212,0.869,191367,0.661,0.00741,10.0,0.0874,-6.624,0.0,0.159,127.984,4.0,0.63,30,active
7D4W8nqlPMDsr3IjogAT3S,burn out,0.896,0.635,144264,0.232,6.47e-05,3.0,0.141,-13.219,1.0,0.037,135.851,3.0,0.422,0,active
6mfkHv00I6jhHIn7EWHJ2N,Just A Girl,0.0741,0.635,205946,0.937,7.29e-05,2.0,0.134,-2.86,1.0,0.0452,108.003,4.0,0.779,61,active
1MlesEqPYNCUadzJIQ9T3v,Bizi Düşün,0.137,0.629,150234,0.565,0.00172,4.0,0.335,-8.213,0.0,0.0297,84.983,4.0,0.377,19,relax
0Nm5Bp7nRHP398BEnIOnhK,Water Circles,0.892,0.72,117142,0.218,0.892,1.0,0.16,-8.595,0.0,0.0483,168.178,4.0,0.462,34,relax
2W3ZpQg9i6lE6kmHbcdu9N,Cracker Island (feat. Thundercat),0.00343,0.741,213750,0.913,0.103,2.0,0.325,-3.34,0.0,0.0465,120.012,4.0,0.643,70,relax
4gjnYNVMdHTEnr7ZWoKgQw,Mavi Duman,0.468,0.805,192773,0.477,0.0,7.0,0.194,-7.851,1.0,0.325,75.988,4.0,0.695,35,active
0kvrJeJpdC3KEt1lenN42e,Concerto Magna Carta: III. Intense and energetic,0.95,0.235,400666,0.282,0.897,4.0,0.0996,-13.895,1.0,0.0338,75.504,4.0,0.3,40,relax
4qFYh7cIyC9IUhE4ZHa6bh,1001,0.103,0.45,153575,0.26,0.0,9.0,0.107,-12.727,0.0,0.0569,136.325,4.0,0.294,66,active
3cvXr0N2DWk8qeFVS1JEgo,Escape With Me,0.99,0.386,154000,0.0996,0.929,8.0,0.108,-27.772,1.0,0.0398,109.725,1.0,0.254,47,active
3mgZNYqrmBfwyo2PsxkOqT,Bu Rüyaysa Uyandırma - Akustik,0.825,0.325,282736,0.557,0.00241,7.0,0.334,-7.904,0.0,0.0459,77.44,4.0,0.366,49,relax
3zqyDgfBGm9mFAnRtvedqj,Vai,0.000108,0.804,260465,0.872,0.873,10.0,0.0397,-8.354,0.0,0.0531,129.013,4.0,0.758,39,active
6lbme14HiDWYmGiw1I2Dv6,You,0.426,0.405,272983,0.901,0.0185,11.0,0.188,-7.905,0.0,0.0315,174.041,4.0,0.666,68,relax
4ssNM8cQStlQn7U2ZdEk2D,Hikâye,0.266,0.65,465550,0.573,0.865,1.0,0.144,-10.338,1.0,0.0384,97.017,4.0,0.215,46,relax
3ABGx9FyeEdMCjDR5TyfdV,Ölümle Yaşam Arasında,0.547,0.44,176052,0.624,4.02e-06,8.0,0.096,-7.12,0.0,0.0347,152.185,4.0,0.479,77,relax
7iTKgLh1OzQHw1TwYFSMGa,Sanctuary,0.993,0.398,151750,0.00578,0.969,6.0,0.102,-25.436,1.0,0.0464,57.701,4.0,0.27,66,relax
4zXuYQNDmw3dlauyc8q3Kd,We'll Never Have Sex,0.959,0.365,99620,0.07,0.000977,2.0,0.111,-17.095,1.0,0.0838,174.053,3.0,0.443,68,relax
6QJsJKVBYHv07TVxGBkKWS,Money,0.00219,0.753,178249,0.82,0.0188,9.0,0.176,-4.935,1.0,0.0304,122.003,4.0,0.508,57,active
1HMQmOWrkieKYWlFsjUP3D,Bloom - Bonus Track,0.882,0.591,210080,0.416,0.000641,1.0,0.112,-9.794,1.0,0.0246,96.003,4.0,0.415,79,relax
6RDkBlNaNqhHBiS7bxUo3D,Sweet Harmony,0.0048,0.5,368560,0.984,0.879,9.0,0.0807,-4.239,0.0,0.12,173.956,4.0,0.391,45,active
4TyCnstYu6LGrjka5WW6ft,Fade Away,0.181,0.685,209253,0.54,0.015,9.0,0.114,-9.701,1.0,0.0253,109.926,4.0,0.235,62,relax
2B8K5m8XwCz2MJvahACTjD,Blue Hour,0.993,0.616,140803,0.171,0.929,10.0,0.11,-17.482,0.0,0.0405,84.064,4.0,0.213,57,active
1j2LuIf7mv15ZVug1Xy5qz,Your Love Is King,0.562,0.742,219426,0.42,4.12e-05,9.0,0.0402,-6.797,1.0,0.031,134.624,3.0,0.594,71,active
4aoUEEatDORAXJfJ33ipyD,Lips Apart,0.0269,0.601,206266,0.449,4.8e-05,1.0,0.151,-10.263,1.0,0.0385,119.924,4.0,0.163,40,active
6Wt5QBzHp9vdSLAFlvdnDQ,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",0.421,0.713,285586,0.471,0.0,1.0,0.0308,-7.392,0.0,0.483,199.764,4.0,0.779,74,relax
3WJYd63wivlKb2kvJrVBnn,Brand New Revolution,0.0472,0.791,286786,0.749,0.948,10.0,0.185,-6.333,0.0,0.0369,107.068,4.0,0.554,36,relax
4o6k1XHlrIZay8v1m5VU83,A Warrior's Call,0.00077,0.373,263080,0.903,5.86e-06,10.0,0.244,-4.49,1.0,0.083,109.121,3.0,0.43,72,active
4auPkl8KDB2a1kk4zj0HHp,Quasar,0.278,0.453,352215,0.481,0.881,9.0,0.348,-9.277,1.0,0.0789,177.008,3.0,0.0574,53,active
5BCYtpbTyUQSMRwDVPb5wk,Dover Beach,0.0753,0.581,218053,0.832,0.0,6.0,0.0773,-5.48,1.0,0.0514,99.908,4.0,0.678,62,relax
5VSxOUW2zqOo77pauTqpFG,Give Me,0.0291,0.829,241539,0.634,0.015,1.0,0.35,-9.59,0.0,0.0603,114.446,4.0,0.893,39,active
1SucXU3xTOCyBAAqE22E8B,Merikarp,0.989,0.19,154499,0.00196,0.926,5.0,0.119,-37.911,1.0,0.0503,68.487,5.0,0.186,69,relax
3N304YQk9QuT4VY5ulXbuI,Nalan,0.19,0.54,199958,0.418,0.685,7.0,0.198,-15.57,0.0,0.0761,91.042,4.0,0.189,66,active
0rXZu998CXslEpwhxdHzeu,The Man I Love,0.886,0.432,266733,0.214,5.83e-06,5.0,0.0933,-13.655,0.0,0.0539,204.426,3.0,0.274,53,active
2GtHVG9lTefDgWXVrIAMVK,Uykumun Güzeli,0.315,0.55,177020,0.487,0.0,0.0,0.175,-7.451,0.0,0.0293,139.833,4.0,0.367,48,relax
2NPxL1QqPrD1a7OLHjVcAP,I Can,0.103,0.837,253720,0.885,0.0,6.0,0.0666,-3.914,0.0,0.182,95.313,4.0,0.694,64,relax
6o5QXX3jRdzZRSS2WLYTWZ,Yesterdays,0.992,0.475,157744,0.0906,0.872,2.0,0.0907,-24.911,0.0,0.0375,111.32,4.0,0.139,51,active
5aeIj88MLdekYvObw5Yisk,Is There Anybody Out There?,0.00532,0.408,272665,0.953,0.0,7.0,0.338,-3.883,1.0,0.226,177.94,4.0,0.291,68,active
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,0.143,0.843,270506,0.806,0.0,4.0,0.0771,-5.946,0.0,0.269,94.948,4.0,0.613,85,relax
0t5O6ZbVfKd9pyW52T10ME,Primate,0.065,0.488,203591,0.586,0.0,5.0,0.144,-7.553,1.0,0.0248,71.951,4.0,0.339,8,active
77X5JEYLRwx9G3DCJ3PVsn,Undulating,0.978,0.132,187185,0.000931,0.873,0.0,0.125,-35.376,0.0,0.0449,69.504,3.0,0.183,68,active
7gYjo9yhIgz5gtf2XBniHK,Kırgındım Geçti,0.883,0.623,190217,0.389,0.00196,8.0,0.171,-11.695,0.0,0.041,85.935,4.0,0.476,22,active
7KQPINPzT8M3ynLnWhl45M,No Feelings,0.57,0.539,169428,0.516,0.0,7.0,0.132,-7.557,0.0,0.0549,120.758,4.0,0.403,57,active
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),0.259,0.764,208666,0.705,8.92e-05,8.0,0.12,-3.463,1.0,0.0284,110.97,4.0,0.781,84,active
5f7gdXvYTZqCRl4ieL4xvl,I Know You,0.139,0.71,232131,0.88,0.302,2.0,0.0805,-6.676,0.0,0.0565,122.0,4.0,0.188,47,active
3qDOuXZLl3XZXuZVdyYoN9,Easy To Love,0.995,0.411,144383,0.0317,0.907,0.0,0.0966,-29.765,1.0,0.0399,134.337,4.0,0.0389,38,active
4Xvcx48q8khat7M1YUYaYW,You Make It Real,0.209,0.436,211400,0.557,0.0,0.0,0.143,-5.295,1.0,0.03,84.104,4.0,0.326,51,active
4rS4K30qVDExdjeU4feF4c,Keep the Fire Burning,0.0277,0.892,344546,0.433,0.000892,0.0,0.0308,-13.806,0.0,0.0699,128.029,4.0,0.924,59,active
4dJHOcTO4jWVTrNYiNtJmf,Eyvah,0.00129,0.686,147428,0.804,0.0174,7.0,0.192,-5.996,1.0,0.0443,105.025,4.0,0.364,73,active
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,0.448,0.759,136995,0.807,0.0,8.0,0.105,-5.812,0.0,0.122,123.904,4.0,0.62,70,active
03cVD7fHfjGRGi2kEOyIy3,La rose éternelle,0.122,0.671,270015,0.657,0.795,4.0,0.118,-6.993,0.0,0.0474,79.996,4.0,0.782,46,active
4BmVV5XUrHh0722tXDY5Lm,Bu Sefer Sorun Bende,0.0617,0.689,216000,0.481,0.000285,0.0,0.0861,-10.802,1.0,0.0514,120.084,4.0,0.038,43,active
0CTho16ngRNbpEFgWdxXR5,Endless Nightmare,0.144,0.527,151122,0.608,0.0,6.0,0.0933,-7.639,1.0,0.0314,76.964,4.0,0.543,32,active
6S1OZHuuCWt6KdEHJZ8fHY,Battle Royal,0.108,0.795,170945,0.573,0.0,9.0,0.0894,-8.021,1.0,0.045,95.493,4.0,0.807,38,active
05vlqSfkR400nfnAeXuz34,What You Saw Was A Lie,0.641,0.183,315293,0.106,0.936,7.0,0.25,-20.841,0.0,0.0388,58.033,4.0,0.0345,47,active
1Iy4dJWborISHY9FHWGKPD,Binikini,0.168,0.777,183048,0.514,0.0,10.0,0.121,-9.616,0.0,0.065,79.492,4.0,0.875,68,relax
6I2tqFhk8tq69iursYxuxd,HOT,0.0539,0.765,197586,0.777,2.58e-06,5.0,0.338,-4.376,0.0,0.0399,111.944,4.0,0.64,80,active
6urCAbunOQI4bLhmGpX7iS,Don't Speak,0.247,0.52,263560,0.709,1.78e-05,5.0,0.18,-7.125,0.0,0.0352,76.039,4.0,0.536,81,relax
